team_full_name,team_id,game_type,game_type_id,playoff_outcome,playoff_outcome_id,years_since_last_active,start_year,team_improvement_during_regular_season,regular_season_sum,made_playoffs_sum,won_stanley_cup_sum,made_playoffs_efficiency,won_stanley_cup_efficiency,time_on_ice,regular_season_count,made_playoffs_count,won_stanely_cup_count,lost_in_stanely_cup_final_count,games_played,wins,nhl_metrics,nhl_metric_variance_values
Vegas Golden Knights,54,Regular Season,2,Other,0,0,2024,-0.37614678899082568807,8,6,1,0.75,0.16666667,2671.0,1,0,0,0,52,31,low_danger_goals_for_per_60_minutes,-0.21961889451547362
Seattle Kraken,55,Regular Season,2,Other,0,0,2024,-0.18333333333333333333,4,1,0,0.25,1e-09,2598.0,1,0,0,0,53,23,low_danger_goals_for_per_60_minutes,0.06256689537733623
Utah Hockey Club,59,Regular Season,2,Other,0,0,2024,0E-20,1,0,0,9.999999717180685e-10,1.0,2467.0,1,0,0,0,51,21,low_danger_goals_for_per_60_minutes,-0.034511303592717424
New Jersey Devils,1,Regular Season,2,Other,0,0,2007,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3747.0,1,0,0,0,82,46,high_danger_shots_for,4.866666666666674
New York Islanders,2,Regular Season,2,Other,0,0,2007,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3637.0,1,0,0,0,82,35,high_danger_shots_for,78.86666666666667
New York Rangers,3,Regular Season,2,Other,0,0,2007,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3621.0,1,0,0,0,82,42,high_danger_shots_for,69.86666666666667
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2007,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3510.0,1,0,0,0,82,42,high_danger_shots_for,-24.133333333333326
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2007,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3578.0,1,0,0,0,82,47,high_danger_shots_for,51.866666666666674
Boston Bruins,6,Regular Season,2,Other,0,0,2007,3.8333333333333333,100,77,6,0.77,0.077922076,3715.0,1,0,0,0,82,41,high_danger_shots_for,-44.133333333333326
Buffalo Sabres,7,Regular Season,2,Other,0,0,2007,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3631.0,1,0,0,0,82,39,high_danger_shots_for,58.866666666666674
Montreal Canadiens,8,Regular Season,2,Other,0,0,2007,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3634.0,1,0,0,0,82,47,high_danger_shots_for,-9.133333333333326
Ottawa Senators,9,Regular Season,2,Other,0,0,2007,1.5000000000000000,32,16,4,0.5,0.25,3576.0,1,0,0,0,82,43,high_danger_shots_for,46.866666666666674
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2007,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3637.0,1,0,0,0,82,36,high_danger_shots_for,-4.133333333333326
Atlanta Thrashers,11,Regular Season,2,Other,0,14,2007,1.0512820512820513,11,1,0,0.09090909090909091,1e-09,3721.0,1,0,0,0,82,34,high_danger_shots_for,-53.133333333333326
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2007,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3556.0,1,0,0,0,82,43,high_danger_shots_for,50.866666666666674
Florida Panthers,13,Regular Season,2,Other,0,0,2007,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3703.0,1,0,0,0,82,38,high_danger_shots_for,-19.133333333333326
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2007,0.09433962264150943396,32,16,3,0.5,0.1875,3805.0,1,0,0,0,82,31,high_danger_shots_for,18.866666666666674
Washington Capitals,15,Regular Season,2,Other,0,0,2007,2.5714285714285714,50,33,1,0.66,0.030303031,3675.0,1,0,0,0,82,43,high_danger_shots_for,41.866666666666674
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2007,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3535.0,1,0,0,0,82,40,high_danger_shots_for,-18.133333333333326
Detroit Red Wings,17,Regular Season,2,Other,0,0,2007,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3586.0,1,0,0,0,82,54,high_danger_shots_for,-0.13333333333332575
Nashville Predators,18,Regular Season,2,Other,0,0,2007,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3623.0,1,0,0,0,82,41,high_danger_shots_for,29.866666666666674
St Louis Blues,19,Regular Season,2,Other,0,0,2007,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3632.0,1,0,0,0,82,33,high_danger_shots_for,-58.133333333333326
Calgary Flames,20,Regular Season,2,Other,0,0,2007,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3610.0,1,0,0,0,82,42,high_danger_shots_for,-10.133333333333326
Colorado Avalanche,21,Regular Season,2,Other,0,0,2007,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3751.0,1,0,0,0,82,44,high_danger_shots_for,104.86666666666667
Edmonton Oilers,22,Regular Season,2,Other,0,0,2007,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3636.0,1,0,0,0,82,41,high_danger_shots_for,-39.133333333333326
Vancouver Canucks,23,Regular Season,2,Other,0,0,2007,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3561.0,1,0,0,0,82,39,high_danger_shots_for,-24.133333333333326
Anaheim Ducks,24,Regular Season,2,Other,0,0,2007,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3537.0,1,0,0,0,82,47,high_danger_shots_for,-57.133333333333326
Dallas Stars,25,Regular Season,2,Other,0,0,2007,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3630.0,1,0,0,0,82,45,high_danger_shots_for,-63.133333333333326
Los Angeles Kings,26,Regular Season,2,Other,0,0,2007,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3684.0,1,0,0,0,82,32,high_danger_shots_for,-6.133333333333326
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2007,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3696.0,1,0,0,0,82,38,high_danger_shots_for,-36.133333333333326
San Jose Sharks,28,Regular Season,2,Other,0,0,2007,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3650.0,1,0,0,0,82,49,high_danger_shots_for,51.866666666666674
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2007,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3580.0,1,0,0,0,82,34,high_danger_shots_for,-22.133333333333326
Minnesota Wild,30,Regular Season,2,Other,0,0,2007,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3683.0,1,0,0,0,82,44,high_danger_shots_for,-121.13333333333333
New Jersey Devils,1,Regular Season,2,Other,0,0,2008,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3758.0,1,0,0,0,82,51,high_danger_shots_for,14.566666666666663
New York Islanders,2,Regular Season,2,Other,0,0,2008,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3688.0,1,0,0,0,82,26,high_danger_shots_for,37.56666666666666
New York Rangers,3,Regular Season,2,Other,0,0,2008,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3660.0,1,0,0,0,82,43,high_danger_shots_for,82.56666666666666
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2008,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3622.0,1,0,0,0,82,44,high_danger_shots_for,-19.433333333333337
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2008,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3630.0,1,0,0,0,82,45,high_danger_shots_for,-24.433333333333337
Boston Bruins,6,Regular Season,2,Other,0,0,2008,3.8333333333333333,100,77,6,0.77,0.077922076,3806.0,1,0,0,0,82,53,high_danger_shots_for,45.56666666666666
Buffalo Sabres,7,Regular Season,2,Other,0,0,2008,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3649.0,1,0,0,0,82,41,high_danger_shots_for,7.566666666666663
Montreal Canadiens,8,Regular Season,2,Other,0,0,2008,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3617.0,1,0,0,0,82,41,high_danger_shots_for,14.566666666666663
Ottawa Senators,9,Regular Season,2,Other,0,0,2008,1.5000000000000000,32,16,4,0.5,0.25,3674.0,1,0,0,0,82,36,high_danger_shots_for,-52.43333333333334
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2008,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3780.0,1,0,0,0,82,34,high_danger_shots_for,10.566666666666663
Atlanta Thrashers,11,Regular Season,2,Other,0,14,2008,1.0512820512820513,11,1,0,0.09090909090909091,1e-09,3611.0,1,0,0,0,82,35,high_danger_shots_for,-18.433333333333337
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2008,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3677.0,1,0,0,0,82,45,high_danger_shots_for,39.56666666666666
Florida Panthers,13,Regular Season,2,Other,0,0,2008,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3783.0,1,0,0,0,82,41,high_danger_shots_for,49.56666666666666
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2008,0.09433962264150943396,32,16,3,0.5,0.1875,3587.0,1,0,0,0,82,24,high_danger_shots_for,6.566666666666663
Washington Capitals,15,Regular Season,2,Other,0,0,2008,2.5714285714285714,50,33,1,0.66,0.030303031,3669.0,1,0,0,0,82,50,high_danger_shots_for,65.56666666666666
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2008,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3684.0,1,0,0,0,82,46,high_danger_shots_for,45.56666666666666
Detroit Red Wings,17,Regular Season,2,Other,0,0,2008,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3714.0,1,0,0,0,82,51,high_danger_shots_for,-15.433333333333337
Nashville Predators,18,Regular Season,2,Other,0,0,2008,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3716.0,1,0,0,0,82,40,high_danger_shots_for,-59.43333333333334
St Louis Blues,19,Regular Season,2,Other,0,0,2008,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3613.0,1,0,0,0,82,41,high_danger_shots_for,-91.43333333333334
Calgary Flames,20,Regular Season,2,Other,0,0,2008,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3604.0,1,0,0,0,82,46,high_danger_shots_for,29.566666666666663
Colorado Avalanche,21,Regular Season,2,Other,0,0,2008,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3774.0,1,0,0,0,82,32,high_danger_shots_for,17.566666666666663
Edmonton Oilers,22,Regular Season,2,Other,0,0,2008,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3671.0,1,0,0,0,82,38,high_danger_shots_for,-58.43333333333334
Vancouver Canucks,23,Regular Season,2,Other,0,0,2008,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3589.0,1,0,0,0,82,45,high_danger_shots_for,26.566666666666663
Anaheim Ducks,24,Regular Season,2,Other,0,0,2008,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3655.0,1,0,0,0,82,42,high_danger_shots_for,3.566666666666663
Dallas Stars,25,Regular Season,2,Other,0,0,2008,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3667.0,1,0,0,0,82,36,high_danger_shots_for,-56.43333333333334
Los Angeles Kings,26,Regular Season,2,Other,0,0,2008,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3590.0,1,0,0,0,82,34,high_danger_shots_for,-37.43333333333334
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2008,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3781.0,1,0,0,0,82,36,high_danger_shots_for,-32.43333333333334
San Jose Sharks,28,Regular Season,2,Other,0,0,2008,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3738.0,1,0,0,0,82,53,high_danger_shots_for,66.56666666666666
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2008,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3693.0,1,0,0,0,82,41,high_danger_shots_for,23.566666666666663
Minnesota Wild,30,Regular Season,2,Other,0,0,2008,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3774.0,1,0,0,0,82,40,high_danger_shots_for,-121.43333333333334
New Jersey Devils,1,Regular Season,2,Other,0,0,2009,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3954.0,1,0,0,0,82,48,high_danger_shots_for,-23.53333333333336
New York Islanders,2,Regular Season,2,Other,0,0,2009,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3798.0,1,0,0,0,82,34,high_danger_shots_for,72.46666666666664
New York Rangers,3,Regular Season,2,Other,0,0,2009,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3762.0,1,0,0,0,82,38,high_danger_shots_for,88.46666666666664
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2009,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3679.0,1,0,0,0,82,41,high_danger_shots_for,53.46666666666664
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2009,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3683.0,1,0,0,0,82,47,high_danger_shots_for,14.46666666666664
Boston Bruins,6,Regular Season,2,Other,0,0,2009,3.8333333333333333,100,77,6,0.77,0.077922076,3921.0,1,0,0,0,82,39,high_danger_shots_for,-16.53333333333336
Buffalo Sabres,7,Regular Season,2,Other,0,0,2009,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3776.0,1,0,0,0,82,45,high_danger_shots_for,58.46666666666664
Montreal Canadiens,8,Regular Season,2,Other,0,0,2009,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3874.0,1,0,0,0,82,39,high_danger_shots_for,-58.53333333333336
Ottawa Senators,9,Regular Season,2,Other,0,0,2009,1.5000000000000000,32,16,4,0.5,0.25,3793.0,1,0,0,0,82,44,high_danger_shots_for,31.46666666666664
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2009,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3817.0,1,0,0,0,82,30,high_danger_shots_for,46.46666666666664
Atlanta Thrashers,11,Regular Season,2,Other,0,14,2009,1.0512820512820513,11,1,0,0.09090909090909091,1e-09,3703.0,1,0,0,0,82,35,high_danger_shots_for,-39.53333333333336
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2009,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3735.0,1,0,0,0,82,35,high_danger_shots_for,-14.53333333333336
Florida Panthers,13,Regular Season,2,Other,0,0,2009,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3842.0,1,0,0,0,82,32,high_danger_shots_for,-35.53333333333336
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2009,0.09433962264150943396,32,16,3,0.5,0.1875,3711.0,1,0,0,0,82,34,high_danger_shots_for,-13.53333333333336
Washington Capitals,15,Regular Season,2,Other,0,0,2009,2.5714285714285714,50,33,1,0.66,0.030303031,3799.0,1,0,0,0,82,54,high_danger_shots_for,31.46666666666664
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2009,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3876.0,1,0,0,0,82,52,high_danger_shots_for,70.46666666666664
Detroit Red Wings,17,Regular Season,2,Other,0,0,2009,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3852.0,1,0,0,0,82,44,high_danger_shots_for,-0.5333333333333599
Nashville Predators,18,Regular Season,2,Other,0,0,2009,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3920.0,1,0,0,0,82,47,high_danger_shots_for,-29.53333333333336
St Louis Blues,19,Regular Season,2,Other,0,0,2009,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3671.0,1,0,0,0,82,40,high_danger_shots_for,-44.53333333333336
Calgary Flames,20,Regular Season,2,Other,0,0,2009,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3827.0,1,0,0,0,82,40,high_danger_shots_for,-93.53333333333336
Colorado Avalanche,21,Regular Season,2,Other,0,0,2009,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3801.0,1,0,0,0,82,43,high_danger_shots_for,5.46666666666664
Edmonton Oilers,22,Regular Season,2,Other,0,0,2009,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3803.0,1,0,0,0,82,27,high_danger_shots_for,-71.53333333333336
Vancouver Canucks,23,Regular Season,2,Other,0,0,2009,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3724.0,1,0,0,0,82,49,high_danger_shots_for,13.46666666666664
Anaheim Ducks,24,Regular Season,2,Other,0,0,2009,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3779.0,1,0,0,0,82,39,high_danger_shots_for,-31.53333333333336
Dallas Stars,25,Regular Season,2,Other,0,0,2009,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3829.0,1,0,0,0,82,37,high_danger_shots_for,-24.53333333333336
Los Angeles Kings,26,Regular Season,2,Other,0,0,2009,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3791.0,1,0,0,0,82,46,high_danger_shots_for,32.46666666666664
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2009,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3758.0,1,0,0,0,82,50,high_danger_shots_for,9.46666666666664
San Jose Sharks,28,Regular Season,2,Other,0,0,2009,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3755.0,1,0,0,0,82,51,high_danger_shots_for,22.46666666666664
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2009,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3778.0,1,0,0,0,82,32,high_danger_shots_for,8.46666666666664
Minnesota Wild,30,Regular Season,2,Other,0,0,2009,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3776.0,1,0,0,0,82,38,high_danger_shots_for,-61.53333333333336
New Jersey Devils,1,Regular Season,2,Other,0,0,2010,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,4000.0,1,0,0,0,82,38,high_danger_shots_for,-99.96666666666664
New York Islanders,2,Regular Season,2,Other,0,0,2010,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3783.0,1,0,0,0,82,30,high_danger_shots_for,49.03333333333336
New York Rangers,3,Regular Season,2,Other,0,0,2010,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3864.0,1,0,0,0,82,44,high_danger_shots_for,209.03333333333336
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2010,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3780.0,1,0,0,0,82,47,high_danger_shots_for,73.03333333333336
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2010,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3707.0,1,0,0,0,82,49,high_danger_shots_for,-25.96666666666664
Boston Bruins,6,Regular Season,2,Other,0,0,2010,3.8333333333333333,100,77,6,0.77,0.077922076,3929.0,1,0,0,0,82,46,high_danger_shots_for,-4.96666666666664
Buffalo Sabres,7,Regular Season,2,Other,0,0,2010,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3856.0,1,0,0,0,82,43,high_danger_shots_for,96.03333333333336
Montreal Canadiens,8,Regular Season,2,Other,0,0,2010,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3776.0,1,0,0,0,82,44,high_danger_shots_for,-6.96666666666664
Ottawa Senators,9,Regular Season,2,Other,0,0,2010,1.5000000000000000,32,16,4,0.5,0.25,3867.0,1,0,0,0,82,32,high_danger_shots_for,-29.96666666666664
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2010,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3811.0,1,0,0,0,82,37,high_danger_shots_for,-112.96666666666664
Atlanta Thrashers,11,Regular Season,2,Other,0,14,2010,1.0512820512820513,11,1,0,0.09090909090909091,1e-09,3909.0,1,0,0,0,82,34,high_danger_shots_for,-16.96666666666664
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2010,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3777.0,1,0,0,0,82,40,high_danger_shots_for,11.03333333333336
Florida Panthers,13,Regular Season,2,Other,0,0,2010,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3910.0,1,0,0,0,82,30,high_danger_shots_for,33.03333333333336
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2010,0.09433962264150943396,32,16,3,0.5,0.1875,3751.0,1,0,0,0,82,46,high_danger_shots_for,87.03333333333336
Washington Capitals,15,Regular Season,2,Other,0,0,2010,2.5714285714285714,50,33,1,0.66,0.030303031,3857.0,1,0,0,0,82,48,high_danger_shots_for,11.03333333333336
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2010,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3967.0,1,0,0,0,82,44,high_danger_shots_for,-4.96666666666664
Detroit Red Wings,17,Regular Season,2,Other,0,0,2010,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3852.0,1,0,0,0,82,47,high_danger_shots_for,-8.96666666666664
Nashville Predators,18,Regular Season,2,Other,0,0,2010,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3897.0,1,0,0,0,82,44,high_danger_shots_for,-59.96666666666664
St Louis Blues,19,Regular Season,2,Other,0,0,2010,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3883.0,1,0,0,0,82,38,high_danger_shots_for,-23.96666666666664
Calgary Flames,20,Regular Season,2,Other,0,0,2010,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3836.0,1,0,0,0,82,41,high_danger_shots_for,-46.96666666666664
Colorado Avalanche,21,Regular Season,2,Other,0,0,2010,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3841.0,1,0,0,0,82,30,high_danger_shots_for,60.03333333333336
Edmonton Oilers,22,Regular Season,2,Other,0,0,2010,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3780.0,1,0,0,0,82,25,high_danger_shots_for,-53.96666666666664
Vancouver Canucks,23,Regular Season,2,Other,0,0,2010,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3820.0,1,0,0,0,82,54,high_danger_shots_for,29.03333333333336
Anaheim Ducks,24,Regular Season,2,Other,0,0,2010,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3845.0,1,0,0,0,82,47,high_danger_shots_for,-12.96666666666664
Dallas Stars,25,Regular Season,2,Other,0,0,2010,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3803.0,1,0,0,0,82,42,high_danger_shots_for,-98.96666666666664
Los Angeles Kings,26,Regular Season,2,Other,0,0,2010,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3854.0,1,0,0,0,82,46,high_danger_shots_for,-41.96666666666664
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2010,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3858.0,1,0,0,0,82,43,high_danger_shots_for,-1.9666666666666401
San Jose Sharks,28,Regular Season,2,Other,0,0,2010,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3903.0,1,0,0,0,82,48,high_danger_shots_for,120.03333333333336
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2010,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3771.0,1,0,0,0,82,34,high_danger_shots_for,-0.9666666666666401
Minnesota Wild,30,Regular Season,2,Other,0,0,2010,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3828.0,1,0,0,0,82,39,high_danger_shots_for,-124.96666666666664
New Jersey Devils,1,Regular Season,2,Other,0,0,2011,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3938.0,1,0,0,0,82,48,high_danger_shots_for,-65.10000000000002
New York Islanders,2,Regular Season,2,Other,0,0,2011,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4006.0,1,0,0,0,82,34,high_danger_shots_for,103.89999999999998
New York Rangers,3,Regular Season,2,Other,0,0,2011,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3885.0,1,0,0,0,82,51,high_danger_shots_for,80.89999999999998
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2011,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3697.0,1,0,0,0,82,47,high_danger_shots_for,63.89999999999998
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2011,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3865.0,1,0,0,0,82,51,high_danger_shots_for,42.89999999999998
Boston Bruins,6,Regular Season,2,Other,0,0,2011,3.8333333333333333,100,77,6,0.77,0.077922076,3962.0,1,0,0,0,82,49,high_danger_shots_for,23.899999999999977
Buffalo Sabres,7,Regular Season,2,Other,0,0,2011,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3953.0,1,0,0,0,82,39,high_danger_shots_for,-18.100000000000023
Montreal Canadiens,8,Regular Season,2,Other,0,0,2011,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3766.0,1,0,0,0,82,31,high_danger_shots_for,-102.10000000000002
Ottawa Senators,9,Regular Season,2,Other,0,0,2011,1.5000000000000000,32,16,4,0.5,0.25,3849.0,1,0,0,0,82,41,high_danger_shots_for,-14.100000000000023
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2011,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3975.0,1,0,0,0,82,35,high_danger_shots_for,-36.10000000000002
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2011,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3902.0,1,0,0,0,82,33,high_danger_shots_for,37.89999999999998
Florida Panthers,13,Regular Season,2,Other,0,0,2011,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3957.0,1,0,0,0,82,38,high_danger_shots_for,-104.10000000000002
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2011,0.09433962264150943396,32,16,3,0.5,0.1875,3919.0,1,0,0,0,82,38,high_danger_shots_for,65.89999999999998
Washington Capitals,15,Regular Season,2,Other,0,0,2011,2.5714285714285714,50,33,1,0.66,0.030303031,3971.0,1,0,0,0,82,42,high_danger_shots_for,-35.10000000000002
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2011,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3964.0,1,0,0,0,82,45,high_danger_shots_for,35.89999999999998
Detroit Red Wings,17,Regular Season,2,Other,0,0,2011,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3876.0,1,0,0,0,82,48,high_danger_shots_for,29.899999999999977
Nashville Predators,18,Regular Season,2,Other,0,0,2011,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4004.0,1,0,0,0,82,48,high_danger_shots_for,14.899999999999977
St Louis Blues,19,Regular Season,2,Other,0,0,2011,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3854.0,1,0,0,0,82,49,high_danger_shots_for,0.8999999999999773
Calgary Flames,20,Regular Season,2,Other,0,0,2011,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3919.0,1,0,0,0,82,37,high_danger_shots_for,-22.100000000000023
Colorado Avalanche,21,Regular Season,2,Other,0,0,2011,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3963.0,1,0,0,0,82,41,high_danger_shots_for,30.899999999999977
Edmonton Oilers,22,Regular Season,2,Other,0,0,2011,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3863.0,1,0,0,0,82,32,high_danger_shots_for,-18.100000000000023
